Year,Month,Region,Model,Estimated_Deliveries,Production_Units,Avg_Price_USD,Battery_Capacity_kWh,Range_km,CO2_Saved_tons,Source_Type,Charging_Stations,date,quarter,month_sin,month_cos,price_per_kwh,range_per_kwh,deliveries_lag_1,deliveries_lag_3,price_lag_1,deliveries_roll_3,price_roll_3
2023,1,North America,Model 3,18636,20752,65890.09,82,460,1285.88,Official (Quarter),4937,2023-01-01,1,0.49999999999999994,0.8660254037844387,803.5376829268292,5.609756097560975,9044.0,11332.0,92232.79,9698.666666666666,76879.8
2023,1,Middle East,Model Y,8340,9123,100931.53,100,583,729.33,Estimated (Region),8646,2023-01-01,1,0.49999999999999994,0.8660254037844387,1009.3153,5.83,4337.0,10455.0,69189.53,12029.333333333334,62569.806666666664
2023,1,North America,Model X,14120,15873,76797.69,120,695,1472.01,Estimated (Region),11649,2023-01-01,1,0.49999999999999994,0.8660254037844387,639.9807500000001,5.791666666666667,10666.0,9311.0,70537.28,9778.0,93011.63666666667
2023,1,Europe,Model S,12892,13400,52502.39,82,479,926.29,Interpolated (Month),8905,2023-01-01,1,0.49999999999999994,0.8660254037844387,640.2730487804878,5.841463414634147,8057.0,10973.0,110599.07,9878.333333333334,99046.88333333335
2023,1,Middle East,Model 3,2752,2957,82034.23,60,345,142.42,Interpolated (Month),4679,2023-01-01,1,0.49999999999999994,0.8660254037844387,1367.2371666666666,5.75,4224.0,8455.0,95768.1,6947.666666666667,94667.19333333334
2023,1,Middle East,Model X,6197,6673,66969.32,82,458,425.73,Official (Quarter),3778,2023-01-01,1,0.49999999999999994,0.8660254037844387,816.699024390244,5.585365853658536,11779.0,14060.0,112583.82,10589.333333333334,97569.80333333334
2023,1,Asia,Model Y,15992,16664,53718.44,82,483,1158.62,Estimated (Region),8004,2023-01-01,1,0.49999999999999994,0.8660254037844387,655.1029268292683,5.890243902439025,10567.0,9878.0,93354.59,9712.666666666666,86602.12
2023,1,Middle East,Model S,7039,7539,77416.66,60,357,376.94,Interpolated (Month),4507,2023-01-01,1,0.49999999999999994,0.8660254037844387,1290.2776666666666,5.95,15440.0,11776.0,104263.35,11265.0,100356.77666666667
2023,1,North America,Model S,9835,9882,92861.79,82,480,708.12,Interpolated (Month),8000,2023-01-01,1,0.49999999999999994,0.8660254037844387,1132.4608536585365,5.853658536585366,4719.0,9010.0,108112.41,6122.333333333333,91198.56333333331
2023,1,Europe,Model X,6636,7522,100297.19,60,332,330.47,Estimated (Region),12853,2023-01-01,1,0.49999999999999994,0.8660254037844387,1671.6198333333334,5.533333333333333,13132.0,12079.0,50985.58,13291.0,68024.37
2023,1,Europe,Model 3,10952,11106,102799.76,120,661,1085.89,Official (Quarter),5992,2023-01-01,1,0.49999999999999994,0.8660254037844387,856.6646666666667,5.508333333333334,13091.0,20841.0,101032.36,15927.333333333334,83039.42333333334
2023,1,Middle East,Cybertruck,16007,16938,76317.19,82,477,1145.3,Official (Quarter),8937,2023-01-01,1,0.49999999999999994,0.8660254037844387,930.6974390243903,5.817073170731708,13911.0,6826.0,118494.61,9773.333333333334,114413.78333333334
2023,1,Asia,Model 3,6659,7582,77831.43,120,697,696.2,Estimated (Region),12357,2023-01-01,1,0.49999999999999994,0.8660254037844387,648.59525,5.808333333333334,14684.0,10502.0,74135.09,11201.333333333334,98896.52333333336
2023,2,Europe,Model Y,7526,8104,73142.06,75,444,501.23,Estimated (Region),8685,2023-02-01,1,0.8660254037844386,0.5000000000000001,975.2274666666666,5.92,14836.0,12567.0,97728.31,12101.333333333334,80724.46333333333
2023,2,Europe,Model X,10361,10389,88192.59,82,479,744.44,Estimated (Region),12484,2023-02-01,1,0.8660254037844386,0.5000000000000001,1075.5193902439023,5.841463414634147,6636.0,14662.0,100297.19,11476.666666666666,80123.22666666667
2023,2,Europe,Model 3,6474,7133,100756.72,100,598,580.72,Interpolated (Month),6124,2023-02-01,1,0.8660254037844386,0.5000000000000001,1007.5672,5.98,10952.0,13850.0,102799.76,12631.0,85581.28
2023,2,Europe,Model S,8847,10049,104884.32,120,697,924.95,Estimated (Region),6780,2023-02-01,1,0.8660254037844386,0.5000000000000001,874.0360000000001,5.808333333333334,12892.0,10605.0,52502.39,10518.0,87808.3166666667
2023,2,Asia,Model 3,13110,13634,117688.95,75,418,822.0,Official (Quarter),12447,2023-02-01,1,0.8660254037844386,0.5000000000000001,1569.186,5.573333333333333,6659.0,8418.0,77831.43,9920.333333333334,90643.96
2023,2,North America,Model X,7483,8068,62046.99,75,423,474.8,Interpolated (Month),6857,2023-02-01,1,0.8660254037844386,0.5000000000000001,827.2932,5.64,14120.0,9357.0,76797.69,11381.0,78723.81333333335
2023,2,North America,Model S,9190,10059,71085.8,75,413,569.32,Official (Quarter),13663,2023-02-01,1,0.8660254037844386,0.5000000000000001,947.8106666666667,5.506666666666667,9835.0,4638.0,92861.79,6397.333333333333,87731.69333333331
2023,2,Middle East,Model Y,2972,3384,108025.09,75,416,185.45,Interpolated (Month),4297,2023-02-01,1,0.8660254037844386,0.5000000000000001,1440.3345333333332,5.546666666666667,8340.0,21296.0,100931.53,11324.333333333334,75931.67666666667
2023,2,Middle East,Model S,14650,15685,77856.71,60,339,744.95,Official (Quarter),8416,2023-02-01,1,0.8660254037844386,0.5000000000000001,1297.6118333333334,5.65,7039.0,6579.0,77416.66,9686.0,92923.32
2023,2,North America,Cybertruck,10316,11826,73184.97,100,555,858.81,Interpolated (Month),9844,2023-02-01,1,0.8660254037844386,0.5000000000000001,731.8497,5.55,6048.0,10470.0,85833.15,7052.333333333333,76617.28
2023,2,Asia,Model S,7884,8529,64980.5,82,470,555.82,Official (Quarter),6818,2023-02-01,1,0.8660254037844386,0.5000000000000001,792.4451219512196,5.7317073170731705,11307.0,12632.0,88740.07,13060.333333333334,100222.47666666667
2023,2,Middle East,Cybertruck,4924,5240,56906.02,75,435,321.29,Interpolated (Month),4724,2023-02-01,1,0.8660254037844386,0.5000000000000001,758.7469333333333,5.8,16007.0,8583.0,76317.19,12833.666666666666,104379.12666666666
2023,2,Middle East,Model 3,5370,6158,56204.31,60,357,287.56,Official (Quarter),8762,2023-02-01,1,0.8660254037844386,0.5000000000000001,936.7384999999999,5.95,2752.0,8164.0,82034.23,5046.666666666667,93590.55666666666
2023,2,Middle East,Model X,2076,2270,108112.81,100,568,176.88,Official (Quarter),8165,2023-02-01,1,0.8660254037844386,0.5000000000000001,1081.1281,5.68,6197.0,5929.0,66969.32,7968.333333333333,89833.80666666669
2023,2,Asia,Model X,5798,5833,78202.27,82,489,425.28,Official (Quarter),3141,2023-02-01,1,0.8660254037844386,0.5000000000000001,953.6862195121952,5.963414634146342,10406.0,7397.0,77396.47,8059.333333333333,78216.44
2023,2,North America,Model 3,9267,9582,115049.65,60,351,487.91,Interpolated (Month),12151,2023-02-01,1,0.8660254037844386,0.5000000000000001,1917.4941666666666,5.85,18636.0,8720.0,65890.09,12133.333333333334,74271.13666666667
2023,2,North America,Model Y,7173,7344,64362.8,100,589,633.73,Estimated (Region),5006,2023-02-01,1,0.8660254037844386,0.5000000000000001,643.628,5.89,8479.0,7778.0,61769.88,10165.333333333334,83353.14
2023,2,Europe,Cybertruck,6820,7637,90643.38,100,588,601.52,Estimated (Region),6992,2023-02-01,1,0.8660254037844386,0.5000000000000001,906.4338,5.88,9902.0,8918.0,82222.5,8997.0,69238.26666666666
2023,2,Asia,Cybertruck,14614,16080,115963.41,60,354,776.0,Estimated (Region),3503,2023-02-01,1,0.8660254037844386,0.5000000000000001,1932.7235,5.9,7068.0,5997.0,108374.16,7455.333333333333,85316.40666666666
2023,2,Asia,Model Y,13384,14564,85097.75,120,712,1429.41,Official (Quarter),4008,2023-02-01,1,0.8660254037844386,0.5000000000000001,709.1479166666667,5.933333333333334,15992.0,8693.0,53718.44,11750.666666666666,66948.63666666666
2023,3,Europe,Model Y,11869,12314,79193.41,120,681,1212.42,Official (Quarter),13305,2023-03-01,1,1.0,6.123233995736766e-17,659.9450833333334,5.675,7526.0,8901.0,73142.06,10421.0,74288.92333333332
2023,3,North America,Model Y,6214,7124,69688.2,120,717,668.32,Interpolated (Month),3642,2023-03-01,1,1.0,6.123233995736766e-17,580.735,5.975,7173.0,14239.0,64362.8,9963.666666666666,66297.32666666666
2023,3,Europe,Cybertruck,7822,7970,89595.14,60,334,391.88,Estimated (Region),11457,2023-03-01,1,1.0,6.123233995736766e-17,1493.2523333333334,5.566666666666666,6820.0,8171.0,90643.38,8297.666666666666,77838.74333333333
2023,3,Asia,Model S,9433,10123,114919.6,60,345,488.16,Official (Quarter),8851,2023-03-01,1,1.0,6.123233995736766e-17,1915.3266666666668,5.75,7884.0,15242.0,64980.5,11477.666666666666,90887.19333333334
2023,3,Middle East,Model S,14484,15577,82534.89,100,599,1301.39,Interpolated (Month),8922,2023-03-01,1,1.0,6.123233995736766e-17,825.3489,5.99,14650.0,15440.0,77856.71,12376.333333333334,86512.24
2023,3,Asia,Cybertruck,8116,8848,92442.19,75,426,518.61,Estimated (Region),13853,2023-03-01,1,1.0,6.123233995736766e-17,1232.5625333333335,5.68,14614.0,9301.0,115963.41,10327.666666666666,101008.97000000002
2023,3,Asia,Model 3,13511,14683,98246.08,60,333,674.87,Interpolated (Month),12853,2023-03-01,1,1.0,6.123233995736766e-17,1637.4346666666668,5.55,13110.0,14684.0,117688.95,11484.333333333334,89885.15666666668
2023,3,North America,Model S,9070,9500,97403.35,100,574,780.93,Estimated (Region),14739,2023-03-01,1,1.0,6.123233995736766e-17,974.0335,5.74,9190.0,4719.0,71085.8,7914.666666666667,90686.66666666667
2023,3,Europe,Model S,17330,18767,67727.18,82,490,1273.75,Estimated (Region),3343,2023-03-01,1,1.0,6.123233995736766e-17,825.9412195121951,5.975609756097561,8847.0,8057.0,104884.32,9932.0,89328.59333333337
2023,3,Europe,Model X,7063,7817,90597.34,100,554,586.94,Official (Quarter),11327,2023-03-01,1,1.0,6.123233995736766e-17,905.9734,5.54,10361.0,13132.0,88192.59,10043.0,79825.12
2023,3,North America,Model X,13516,15356,66498.1,75,446,904.22,Interpolated (Month),6713,2023-03-01,1,1.0,6.123233995736766e-17,886.6413333333334,5.946666666666666,7483.0,10666.0,62046.99,10756.333333333334,69793.98666666668
2023,3,North America,Model 3,10042,11358,75134.95,75,414,623.61,Estimated (Region),13147,2023-03-01,1,1.0,6.123233995736766e-17,1001.7993333333333,5.52,9267.0,9044.0,115049.65,12315.666666666666,91057.51000000001
2023,3,Middle East,Model Y,10430,11441,88175.4,82,453,708.72,Interpolated (Month),11946,2023-03-01,1,1.0,6.123233995736766e-17,1075.309756097561,5.524390243902439,2972.0,4337.0,108025.09,5216.333333333333,92715.38333333335
2023,3,Asia,Model X,6987,7810,76386.5,82,455,476.86,Interpolated (Month),10605,2023-03-01,1,1.0,6.123233995736766e-17,931.5426829268292,5.548780487804878,5798.0,6375.0,78202.27,7526.333333333333,71817.55666666669
2023,3,Middle East,Model X,4694,4872,110345.89,82,487,342.9,Official (Quarter),5329,2023-03-01,1,1.0,6.123233995736766e-17,1345.6815853658536,5.939024390243903,2076.0,11779.0,108112.81,6684.0,95888.65000000001
2023,3,Asia,Model Y,9545,10805,112142.75,82,490,701.56,Estimated (Region),13412,2023-03-01,1,1.0,6.123233995736766e-17,1367.594512195122,5.975609756097561,13384.0,10567.0,85097.75,13314.333333333334,77390.26
2023,3,Middle East,Cybertruck,13992,15052,95339.64,75,431,904.58,Interpolated (Month),8901,2023-03-01,1,1.0,6.123233995736766e-17,1271.1951999999999,5.746666666666667,4924.0,13911.0,56906.02,11614.0,83905.94
2023,3,North America,Cybertruck,11124,11921,65644.6,75,438,730.85,Estimated (Region),5289,2023-03-01,1,1.0,6.123233995736766e-17,875.2613333333334,5.84,10316.0,4639.0,73184.97,7001.0,77440.65666666666
2023,3,Europe,Model 3,7479,7943,66291.12,82,471,528.39,Official (Quarter),13469,2023-03-01,1,1.0,6.123233995736766e-17,808.4282926829268,5.7439024390243905,6474.0,13091.0,100756.72,10172.333333333334,101529.61333333333
2023,3,Middle East,Model 3,10215,11462,104380.22,82,483,740.08,Estimated (Region),11496,2023-03-01,1,1.0,6.123233995736766e-17,1272.929512195122,5.890243902439025,5370.0,4224.0,56204.31,4115.333333333333,78002.21333333333
2023,4,Middle East,Model S,16873,17509,98627.02,60,353,893.43,Estimated (Region),5937,2023-04-01,2,0.8660254037844387,-0.4999999999999998,1643.7836666666667,5.883333333333334,14484.0,7039.0,82534.89,12057.666666666666,79269.42
2023,4,North America,Model Y,12566,13881,55756.33,60,342,644.64,Interpolated (Month),9711,2023-04-01,2,0.8660254037844387,-0.4999999999999998,929.2721666666667,5.7,6214.0,8479.0,69688.2,7288.666666666667,65273.62666666667
2023,4,North America,Model 3,6794,7068,91341.28,75,435,443.31,Interpolated (Month),4847,2023-04-01,2,0.8660254037844387,-0.4999999999999998,1217.8837333333333,5.8,10042.0,18636.0,75134.95,12648.333333333334,85358.23000000003
2023,4,Asia,Model S,9304,9655,75922.41,60,330,460.55,Interpolated (Month),9287,2023-04-01,2,0.8660254037844387,-0.4999999999999998,1265.3735000000001,5.5,9433.0,11307.0,114919.6,9541.333333333334,89546.72333333333
2023,4,Middle East,Cybertruck,14542,16097,69145.2,82,455,992.49,Interpolated (Month),9672,2023-04-01,2,0.8660254037844387,-0.4999999999999998,843.2341463414634,5.548780487804878,13992.0,16007.0,95339.64,11641.0,76187.61666666667
2023,4,Middle East,Model X,14231,15537,61658.19,75,432,922.17,Interpolated (Month),10081,2023-04-01,2,0.8660254037844387,-0.4999999999999998,822.1092,5.76,4694.0,6197.0,110345.89,4322.333333333333,95142.67333333334
2023,4,Europe,Cybertruck,6051,6712,116674.39,100,591,536.42,Estimated (Region),13834,2023-04-01,2,0.8660254037844387,-0.4999999999999998,1166.7439,5.91,7822.0,9902.0,89595.14,8181.333333333333,87487.00666666667
2023,4,Middle East,Model 3,4093,4244,50630.4,100,561,344.43,Estimated (Region),4652,2023-04-01,2,0.8660254037844387,-0.4999999999999998,506.30400000000003,5.61,10215.0,2752.0,104380.22,6112.333333333333,80872.92
2023,4,Asia,Model 3,15354,16517,86767.53,100,598,1377.25,Estimated (Region),13937,2023-04-01,2,0.8660254037844387,-0.4999999999999998,867.6753,5.98,13511.0,6659.0,98246.08,11093.333333333334,97922.15333333334
2023,4,Europe,Model Y,13656,14463,97395.74,75,430,880.81,Interpolated (Month),14925,2023-04-01,2,0.8660254037844387,-0.4999999999999998,1298.6098666666667,5.733333333333333,11869.0,14836.0,79193.41,11410.333333333334,83354.59333333334
2023,4,Asia,Model X,8362,8893,75237.3,120,707,886.79,Official (Quarter),9288,2023-04-01,2,0.8660254037844387,-0.4999999999999998,626.9775000000001,5.891666666666667,6987.0,10406.0,76386.5,7730.333333333333,77328.41333333333
2023,4,Asia,Model Y,5775,6270,109710.95,60,354,306.65,Official (Quarter),4586,2023-04-01,2,0.8660254037844387,-0.4999999999999998,1828.5158333333334,5.9,9545.0,15992.0,112142.75,12973.666666666666,83652.98
2023,4,North America,Model X,12491,12935,70206.64,100,596,1116.7,Official (Quarter),12908,2023-04-01,2,0.8660254037844387,-0.4999999999999998,702.0664,5.96,13516.0,14120.0,66498.1,11706.333333333334,68447.59333333335
2023,4,Asia,Cybertruck,7925,8275,53501.32,100,574,682.34,Interpolated (Month),7265,2023-04-01,2,0.8660254037844387,-0.4999999999999998,535.0132,5.74,8116.0,7068.0,92442.19,9932.666666666666,105593.25333333334
2023,4,North America,Cybertruck,9117,9938,72916.37,120,706,965.49,Official (Quarter),13085,2023-04-01,2,0.8660254037844387,-0.4999999999999998,607.6364166666666,5.883333333333334,11124.0,6048.0,65644.6,9162.666666666666,74887.57333333333
2023,4,Europe,Model 3,8269,9395,75423.24,60,338,419.24,Interpolated (Month),9008,2023-04-01,2,0.8660254037844387,-0.4999999999999998,1257.054,5.633333333333334,7479.0,10952.0,66291.12,8301.666666666666,89949.2
2023,4,Middle East,Model Y,6542,7323,80221.3,82,469,460.23,Interpolated (Month),9154,2023-04-01,2,0.8660254037844387,-0.4999999999999998,978.3085365853659,5.719512195121951,10430.0,8340.0,88175.4,7247.333333333333,99044.00666666667
2023,4,Europe,Model X,18742,20023,74109.96,100,584,1641.8,Estimated (Region),12114,2023-04-01,2,0.8660254037844387,-0.4999999999999998,741.0996,5.84,7063.0,6636.0,90597.34,8020.0,93029.04
2023,4,North America,Model S,7838,8024,63696.64,120,718,844.15,Official (Quarter),4837,2023-04-01,2,0.8660254037844387,-0.4999999999999998,530.8053333333334,5.983333333333333,9070.0,9835.0,97403.35,9365.0,87116.98
2023,4,Europe,Model S,4669,4895,108706.0,82,455,318.66,Estimated (Region),13052,2023-04-01,2,0.8660254037844387,-0.4999999999999998,1325.6829268292684,5.548780487804878,17330.0,12892.0,67727.18,13023.0,75037.96333333336
2023,5,Middle East,Model S,11264,12716,99013.18,82,473,799.18,Estimated (Region),10314,2023-05-01,2,0.49999999999999994,-0.8660254037844387,1207.4778048780488,5.7682926829268295,16873.0,14650.0,98627.02,15335.666666666666,86339.54000000001
2023,5,Europe,Cybertruck,16651,16945,117077.58,60,332,829.22,Interpolated (Month),5772,2023-05-01,2,0.49999999999999994,-0.8660254037844387,1951.2930000000001,5.533333333333333,6051.0,6820.0,116674.39,6897.666666666667,98970.97000000002
2023,5,Middle East,Model Y,12274,13261,102631.34,75,417,767.74,Estimated (Region),7179,2023-05-01,2,0.49999999999999994,-0.8660254037844387,1368.4178666666667,5.56,6542.0,2972.0,80221.3,6648.0,92140.59666666666
2023,5,Europe,Model S,17646,17922,92874.27,120,704,1863.42,Interpolated (Month),12207,2023-05-01,2,0.49999999999999994,-0.8660254037844387,773.95225,5.866666666666666,4669.0,8847.0,108706.0,10282.0,93772.50000000001
2023,5,Asia,Model X,10595,11246,119356.09,82,470,746.95,Estimated (Region),9646,2023-05-01,2,0.49999999999999994,-0.8660254037844387,1455.5620731707318,5.7317073170731705,8362.0,5798.0,75237.3,7049.0,76608.69
2023,5,North America,Model Y,14130,16020,52154.82,75,440,932.58,Official (Quarter),12105,2023-05-01,2,0.49999999999999994,-0.8660254037844387,695.3976,5.866666666666666,12566.0,7173.0,55756.33,8651.0,63269.11000000001
2023,5,Europe,Model 3,9249,10571,110580.06,100,564,782.47,Estimated (Region),4911,2023-05-01,2,0.49999999999999994,-0.8660254037844387,1105.8006,5.64,8269.0,6474.0,75423.24,7407.333333333333,80823.69333333334
2023,5,Asia,Model S,10226,11530,80384.98,75,447,685.65,Official (Quarter),10083,2023-05-01,2,0.49999999999999994,-0.8660254037844387,1071.7997333333333,5.96,9304.0,7884.0,75922.41,8873.666666666666,85274.17
2023,5,Asia,Model 3,9500,10397,109179.34,100,564,803.7,Estimated (Region),7251,2023-05-01,2,0.49999999999999994,-0.8660254037844387,1091.7934,5.64,15354.0,13110.0,86767.53,13991.666666666666,100900.85333333335
2023,5,North America,Model X,9251,9823,103497.19,82,474,657.75,Interpolated (Month),3852,2023-05-01,2,0.49999999999999994,-0.8660254037844387,1262.1608536585366,5.780487804878049,12491.0,7483.0,70206.64,11163.333333333334,66250.57666666668
2023,5,Europe,Model X,13362,14234,78132.91,120,694,1390.98,Estimated (Region),10000,2023-05-01,2,0.49999999999999994,-0.8660254037844387,651.1075833333333,5.783333333333333,18742.0,10361.0,74109.96,12055.333333333334,84299.96333333333
2023,5,Asia,Model Y,9314,10054,72521.59,82,454,634.28,Interpolated (Month),13747,2023-05-01,2,0.49999999999999994,-0.8660254037844387,884.4096341463414,5.536585365853658,5775.0,13384.0,109710.95,9568.0,102317.15000000001
2023,5,North America,Cybertruck,4303,4516,56322.3,60,346,223.33,Official (Quarter),8748,2023-05-01,2,0.49999999999999994,-0.8660254037844387,938.705,5.766666666666667,9117.0,10316.0,72916.37,10185.666666666666,70581.98
2023,5,North America,Model S,7465,8189,84588.8,120,697,780.47,Interpolated (Month),9530,2023-05-01,2,0.49999999999999994,-0.8660254037844387,704.9066666666666,5.808333333333334,7838.0,9190.0,63696.64,8699.333333333334,77395.26333333332
2023,5,Europe,Model Y,10263,10424,110080.39,60,339,521.87,Estimated (Region),14655,2023-05-01,2,0.49999999999999994,-0.8660254037844387,1834.6731666666667,5.65,13656.0,7526.0,97395.74,11017.0,83243.73666666668
2023,5,Asia,Cybertruck,8494,9483,93809.27,120,684,871.48,Interpolated (Month),6048,2023-05-01,2,0.49999999999999994,-0.8660254037844387,781.7439166666667,5.7,7925.0,14614.0,53501.32,10218.333333333334,87302.30666666667
2023,5,Middle East,Model X,6438,6827,64542.45,100,582,562.04,Interpolated (Month),13454,2023-05-01,2,0.49999999999999994,-0.8660254037844387,645.4245,5.82,14231.0,2076.0,61658.19,7000.333333333333,93372.29666666668
2023,5,North America,Model 3,2375,2638,99415.56,100,576,205.2,Estimated (Region),11146,2023-05-01,2,0.49999999999999994,-0.8660254037844387,994.1555999999999,5.76,6794.0,9267.0,91341.28,8701.0,93841.96
2023,5,Middle East,Model 3,9772,10055,64586.86,82,478,700.65,Official (Quarter),13935,2023-05-01,2,0.49999999999999994,-0.8660254037844387,787.6446341463414,5.829268292682927,4093.0,5370.0,50630.4,6559.333333333333,70404.97666666667
2023,5,Middle East,Cybertruck,11531,12204,85790.7,60,357,617.49,Estimated (Region),13491,2023-05-01,2,0.49999999999999994,-0.8660254037844387,1429.845,5.95,14542.0,4924.0,69145.2,11152.666666666666,73796.95333333332
2023,6,North America,Model Y,4167,4394,117160.77,82,469,293.15,Interpolated (Month),12061,2023-06-01,2,1.2246467991473532e-16,-1.0,1428.7898780487806,5.719512195121951,14130.0,6214.0,52154.82,10970.0,59199.78333333333
2023,6,North America,Cybertruck,6650,7220,112601.2,75,430,428.92,Estimated (Region),14341,2023-06-01,2,1.2246467991473532e-16,-1.0,1501.3493333333333,5.733333333333333,4303.0,11124.0,56322.3,8181.333333333333,64961.090000000004
2023,6,Asia,Model Y,6376,7139,67031.13,82,480,459.07,Official (Quarter),3820,2023-06-01,2,1.2246467991473532e-16,-1.0,817.4528048780488,5.853658536585366,9314.0,9545.0,72521.59,8211.333333333334,98125.09666666666
2023,6,Middle East,Model 3,10752,11762,87665.57,82,478,770.92,Official (Quarter),4394,2023-06-01,2,1.2246467991473532e-16,-1.0,1069.0923170731708,5.829268292682927,9772.0,10215.0,64586.86,8026.666666666667,73199.16
2023,6,Middle East,Model S,10779,11077,81015.32,75,418,675.84,Interpolated (Month),14784,2023-06-01,2,1.2246467991473532e-16,-1.0,1080.2042666666669,5.573333333333333,11264.0,14484.0,99013.18,14207.0,93391.69666666666
2023,6,Europe,Model Y,9414,10245,59743.15,60,330,465.99,Estimated (Region),5943,2023-06-01,2,1.2246467991473532e-16,-1.0,995.7191666666666,5.5,10263.0,11869.0,110080.39,11929.333333333334,95556.51333333335
2023,6,Europe,Model 3,10935,11562,115419.07,60,342,560.97,Interpolated (Month),9465,2023-06-01,2,1.2246467991473532e-16,-1.0,1923.6511666666668,5.7,9249.0,7479.0,110580.06,8332.333333333334,84098.14
2023,6,Middle East,Cybertruck,7500,8072,112147.27,120,701,788.62,Official (Quarter),7735,2023-06-01,2,1.2246467991473532e-16,-1.0,934.5605833333334,5.841666666666667,11531.0,13992.0,85790.7,13355.0,83425.18
2023,6,North America,Model X,10493,11366,101972.03,100,560,881.41,Official (Quarter),7419,2023-06-01,2,1.2246467991473532e-16,-1.0,1019.7203,5.6,9251.0,13516.0,103497.19,11752.666666666666,80067.31000000001
2023,6,Europe,Model X,14659,15639,89537.28,100,573,1259.94,Interpolated (Month),3575,2023-06-01,2,1.2246467991473532e-16,-1.0,895.3728,5.73,13362.0,7063.0,78132.91,13055.666666666666,80946.73666666666
2023,6,North America,Model S,9262,9758,70352.07,100,580,805.79,Estimated (Region),13833,2023-06-01,2,1.2246467991473532e-16,-1.0,703.5207,5.8,7465.0,9070.0,84588.8,8124.333333333333,81896.26333333332
2023,6,Asia,Model 3,7959,8183,69969.46,82,470,561.11,Interpolated (Month),14452,2023-06-01,2,1.2246467991473532e-16,-1.0,853.2860975609757,5.7317073170731705,9500.0,13511.0,109179.34,12788.333333333334,98064.3166666667
2023,6,Asia,Model S,7800,7816,104026.38,82,486,568.62,Interpolated (Month),10369,2023-06-01,2,1.2246467991473532e-16,-1.0,1268.6143902439026,5.926829268292683,10226.0,9433.0,80384.98,9654.333333333334,90408.99666666666
2023,6,Asia,Model X,13321,14199,70849.31,82,469,937.13,Estimated (Region),3854,2023-06-01,2,1.2246467991473532e-16,-1.0,864.0159756097561,5.719512195121951,10595.0,6987.0,119356.09,8648.0,90326.63
2023,6,Middle East,Model Y,6457,6467,66962.8,82,478,462.97,Estimated (Region),5773,2023-06-01,2,1.2246467991473532e-16,-1.0,816.619512195122,5.829268292682927,12274.0,10430.0,102631.34,9748.666666666666,90342.68
2023,6,Europe,Cybertruck,14025,15507,56943.62,120,714,1502.08,Interpolated (Month),5580,2023-06-01,2,1.2246467991473532e-16,-1.0,474.5301666666667,5.95,16651.0,7822.0,117077.58,10174.666666666666,107782.37
2023,6,Asia,Cybertruck,10630,12173,83452.35,120,703,1120.93,Official (Quarter),7448,2023-06-01,2,1.2246467991473532e-16,-1.0,695.4362500000001,5.858333333333333,8494.0,8116.0,93809.27,8178.333333333333,79917.59333333334
2023,6,Europe,Model S,13583,14019,55191.14,100,594,1210.25,Estimated (Region),13172,2023-06-01,2,1.2246467991473532e-16,-1.0,551.9114,5.94,17646.0,17330.0,92874.27,13215.0,89769.15000000002
2023,6,North America,Model 3,9176,10500,95752.21,82,485,667.55,Official (Quarter),9302,2023-06-01,2,1.2246467991473532e-16,-1.0,1167.7098780487806,5.914634146341464,2375.0,10042.0,99415.56,6403.666666666667,88630.59666666668
2023,6,Middle East,Model X,6595,7144,70104.88,60,358,354.15,Interpolated (Month),12144,2023-06-01,2,1.2246467991473532e-16,-1.0,1168.4146666666668,5.966666666666667,6438.0,4694.0,64542.45,8454.333333333334,78848.84333333334
2023,7,Middle East,Model Y,8716,9361,53865.23,82,490,640.63,Official (Quarter),4542,2023-07-01,3,-0.4999999999999997,-0.8660254037844388,656.8930487804878,5.975609756097561,6457.0,6542.0,66962.8,8424.333333333334,83271.81333333334
2023,7,Middle East,Model S,10847,12451,56199.77,75,423,688.24,Interpolated (Month),7468,2023-07-01,3,-0.4999999999999997,-0.8660254037844388,749.3302666666666,5.64,10779.0,16873.0,81015.32,12972.0,92885.17333333334
2023,7,Asia,Model X,6290,7032,73725.54,82,484,456.65,Interpolated (Month),4568,2023-07-01,3,-0.4999999999999997,-0.8660254037844388,899.0919512195121,5.902439024390244,13321.0,8362.0,70849.31,10759.333333333334,88480.89999999998
2023,7,Europe,Model 3,15066,15174,78550.2,75,438,989.84,Estimated (Region),5722,2023-07-01,3,-0.4999999999999997,-0.8660254037844388,1047.336,5.84,10935.0,8269.0,115419.07,9484.333333333334,100474.12333333334
2023,7,North America,Model X,9697,10023,63662.22,82,457,664.73,Interpolated (Month),12325,2023-07-01,3,-0.4999999999999997,-0.8660254037844388,776.3685365853659,5.573170731707317,10493.0,12491.0,101972.03,10745.0,91891.95333333335
2023,7,North America,Cybertruck,8712,9269,92433.55,75,433,565.84,Interpolated (Month),10816,2023-07-01,3,-0.4999999999999997,-0.8660254037844388,1232.4473333333333,5.773333333333333,6650.0,9117.0,112601.2,6690.0,80613.29
2023,7,North America,Model S,6998,7183,94380.05,60,340,356.9,Official (Quarter),13228,2023-07-01,3,-0.4999999999999997,-0.8660254037844388,1573.0008333333333,5.666666666666667,9262.0,7838.0,70352.07,8188.333333333333,72879.17
2023,7,Asia,Model S,7598,8691,85168.2,60,357,406.87,Estimated (Region),11481,2023-07-01,3,-0.4999999999999997,-0.8660254037844388,1419.47,5.95,7800.0,9304.0,104026.38,9110.0,86777.92333333334
